BaseP,EXP.cost,x,y,row,col,field,EXP.rate.ssopt,NR.ssopt,NR.min,NR.opp,NR.fs,yld.opt,yld.min,yld.fs,pro.opt,pro.min,pro.fs,NR.ffopt,yld.ffopt,pro.ffopt,EXP.rate.ffopt,NUE,cost.NUE,NR.act,yld.act,pro.act,sim
7.24,0.4,639365.9,5100620,6,38,sec35middle,75,187.37595711771,133.243294776885,61.72371776,184.283153887039,54.60326,44.61508,56.84177,13.58712,10.527471,14.89748,185.666009050132,54.26736,13.50953,73,0.2189599,6.568797,184.823360668916,56.9237042388928,14.9014861955103,2021EconCondition
7.24,0.4,639375.9,5100620,6,39,sec35middle,75,168.380979374436,123.82485023504,55.67967488,161.057789606348,52.04616,43.51054,53.55455,13.28293,10.291781,14.56395,166.76738518346,51.7302,13.20708,73,0.2189177,6.567531,162.355378854212,53.7440898521041,14.5704030283924,2021EconCondition
7.24,0.4,639385.9,5100620,6,40,sec35middle,75,161.584337970595,122.022579826688,54.53022656,152.591332594674,51.1278,43.30048,52.38084,13.22366,10.245862,14.49897,160.630775564794,50.90315,13.14815,73,0.219076,6.57228,154.793721062062,52.6922655738541,14.5045112668973,2021EconCondition
7.24,0.4,639395.9,5100620,6,41,sec35middle,126,179.105013409698,115.861002784402,50.16630656,164.619575890002,56.366,42.50298,54.00189,14.6152,10.167131,14.38756,171.966061539764,52.47697,13.04712,73,0.1828297,9.21461688,163.141089628798,53.7834384151104,14.3786690001931,2021EconCondition
7.24,0.4,639405.9,5100620,6,42,sec35middle,126,171.665550838238,110.84502266197,46.24769792,157.230657294481,55.34854,41.78686,52.99217,14.61715,10.168488,14.38948,163.62293286524,51.33512,13.04886,73,0.1827875,9.21249,156.528511975919,52.8917872352375,14.3870761643428,2021EconCondition
7.24,0.4,639415.9,5100620,6,43,sec35middle,126,182.266608343451,116.996910666803,51.19766912,170.233658334439,56.78811,42.69146,54.76226,14.5778,10.141111,14.35074,178.832404249,53.4251,13.01373,73,0.1827377,9.20998008,168.109531571878,54.4422247269501,14.3345864998933,2021EconCondition
7.24,0.4,639425.9,5100620,6,44,sec35middle,73,185.784842351769,121.32084148084,54.3916208,176.071530309643,54.36563,43.27515,55.56904,13.05438,10.172793,14.39557,185.784842351769,54.36563,13.05438,73,0.2201865,6.4294458,174.552455309007,55.329439312573,14.3783416917424,2021EconCondition
7.24,0.4,639435.9,5100620,6,45,sec35middle,73,196.608096986473,125.619300870076,57.35957888,188.894838858295,55.82458,43.81754,57.34398,13.14127,10.240496,14.49138,196.608096986473,55.82458,13.14127,73,0.2201862,6.42943704,191.902421111043,57.7743880565313,14.5016407094681,2021EconCondition
7.24,0.4,639445.9,5100620,6,46,sec35middle,73,208.455571878842,132.207329049788,62.3889488,201.613793562876,57.43947,44.73665,59.08974,13.16348,10.25781,14.51588,208.455571878842,57.43947,13.16348,73,0.2201753,6.42911876,202.036036190132,59.148288691123,14.5163031794485,2021EconCondition
7.24,0.4,639455.9,5100620,6,47,sec35middle,73,197.331307567429,117.494009619907,50.98108736,187.992627522376,55.92053,42.65188,57.22406,13.15394,10.250376,14.50536,197.331307567429,55.92053,13.15394,73,0.2202957,6.43263444,186.226690432081,56.9877657117552,14.5081601283539,2021EconCondition
7.24,0.4,639465.9,5100620,6,48,sec35middle,73,201.643009067695,120.109619431144,52.82345504,191.563438966415,56.4999,42.98857,57.72556,13.19943,10.285818,14.55551,201.643009067695,56.4999,13.19943,73,0.2201613,6.42870996,191.896729015937,57.7707421257344,14.5552955328005,2021EconCondition
7.24,0.4,639475.9,5100620,6,49,sec35middle,73,193.598313962613,127.62760766102,58.23329312,185.679716751818,55.38015,43.97721,56.95304,13.30152,10.36538,14.6681,193.598313962613,55.38015,13.30152,73,0.2201725,6.429037,186.717853835221,57.0862195855875,14.6634505406487,2021EconCondition
7.24,0.4,639485.9,5100620,6,50,sec35middle,73,171.091574516775,120.982513603468,53.36135264,163.799965564276,52.31639,43.08687,53.9371,13.23283,10.311851,14.59235,171.091574516775,52.31639,13.23283,73,0.2201125,6.427285,163.269720442838,53.8587428913167,14.5892645195165,2021EconCondition
7.24,0.4,639495.9,5100620,6,51,sec35middle,73,169.530179257078,118.537121150823,51.37638464,163.332724009339,52.09916,42.72412,53.87922,13.25321,10.327727,14.61482,169.530179257078,52.09916,13.25321,73,0.220319,6.4333148,162.787192312986,53.8128701023375,14.6192395956339,2021EconCondition
7.24,0.4,639595.9,5100620,6,61,sec35middle,73,108.859751982926,83.2132519728083,22.81916576,92.6827161616898,43.77114,37.50533,44.30759,13.57156,10.575811,14.96589,108.859751982926,43.77114,13.57156,73,0.2216218,6.47135656,97.1333366027307,44.9540098472,14.985014465752,2021EconCondition
7.24,0.4,639605.9,5100620,6,62,sec35middle,73,108.126657613819,81.6329231070849,21.71491616,94.7521611773397,43.67345,37.30353,44.57911,13.53676,10.548689,14.9275,108.126657613819,43.67345,13.53676,73,0.2217848,6.47611616,96.9287622669644,44.9332644703333,14.9573216110106,2021EconCondition
7.24,0.4,639615.9,5100620,6,63,sec35middle,73,107.759898883886,81.5614582041098,21.60049664,94.4817086631991,43.62208,37.28262,44.54818,13.55436,10.562405,14.94691,107.759898883886,43.62208,13.55436,73,0.2217256,6.47438752,93.6760050838735,44.3985386009916,14.9264577396612,2021EconCondition
7.24,0.4,639625.9,5100620,6,64,sec35middle,73,120.121962080151,94.5551194564529,31.35187424,104.845422944374,45.30551,39.06467,46.00087,13.63795,10.627541,15.03909,120.121962080151,45.30551,13.63795,73,0.2225091,6.49726572,104.290418368908,45.9296179624375,15.0416383532338,2021EconCondition
7.24,0.4,639635.9,5100620,6,65,sec35middle,73,118.659010725204,87.2696803680523,25.5982304,105.43365807777,45.10402,38.0132,46.09734,13.6772,10.658133,15.08238,118.659010725204,45.10402,13.6772,73,0.221473,6.4670116,106.922190589308,46.3409239329792,15.102841634608,2021EconCondition
7.24,0.4,639645.9,5100620,6,66,sec35middle,73,118.244938080467,88.4389105510434,26.38980992,105.343182854256,45.04638,38.15786,46.09872,13.71051,10.684085,15.1191,118.244938080467,45.04638,13.71051,73,0.221473,6.4670116,108.056438644578,46.4919878400417,15.1298141825836,2021EconCondition
7.24,0.4,639655.9,5100620,6,67,sec35middle,73,120.127928654473,89.5811457050951,27.166232,106.376966496423,45.30278,38.29975,46.25417,13.74211,10.708715,15.15396,120.127928654473,45.30278,13.74211,73,0.2213432,6.46322144,106.773285538909,46.3007642374583,15.1499499327257,2021EconCondition
7.24,0.4,639665.9,5100620,6,68,sec35middle,73,131.14244315902,96.3792137484419,32.244248,118.204760402498,46.80633,39.22775,47.90052,13.79005,10.746069,15.20682,131.14244315902,46.80633,13.79005,73,0.2203486,6.43417912,118.17108699338,47.8939928009791,15.2058570957871,2021EconCondition
7.24,0.4,639675.9,5100620,6,69,sec35middle,73,159.952469359297,114.423595219484,47.3819888,149.44506997019,50.76074,41.99415,52.04526,13.45393,10.48414,14.83616,159.952469359297,50.76074,13.45393,73,0.220311,6.4330812,157.18237968472,53.1179534989979,14.842693964249,2021EconCondition
7.24,0.4,639685.9,5100620,6,70,sec35middle,73,169.809359969158,120.548248641015,50.89971872,157.26021245531,52.0868,42.63701,53.26019,13.77718,10.736038,15.19262,169.809359969158,52.0868,13.77718,73,0.220311,6.4330812,163.192134842577,54.0858121801021,15.1978936738352,2021EconCondition
7.24,0.4,639695.9,5100620,6,71,sec35middle,73,174.043072513896,127.481112841816,53.85596672,156.068984562312,52.74203,43.17726,53.57118,14.4925,11.293463,15.98144,174.043072513896,52.74203,14.4925,73,0.220311,6.4330812,158.911872052077,53.9734803166875,15.9851233362153,2021EconCondition
7.24,0.4,639705.9,5100620,6,72,sec35middle,73,174.961778222613,137.443658151313,61.5238256,157.172312493154,52.86243,44.57855,53.70497,14.46901,11.275161,15.95554,174.961778222613,52.86243,14.46901,73,0.220311,6.4330812,163.029033009217,54.5295326346875,15.9613719748264,2021EconCondition
7.24,0.4,639715.9,5100620,6,73,sec35middle,73,177.800433420904,135.531567424663,61.7870288,161.548188105623,53.18133,44.62665,53.94721,13.95315,10.87317,15.38668,177.800433420904,53.18133,13.95315,73,0.220311,6.4330812,170.36561666154,55.1984479412536,15.4048302919832,2021EconCondition
7.24,0.4,639085.9,5101160,60,10,sec35middle,75,209.909920368974,72.4370393216073,20.72508608,207.052011737502,58.22862,37.12264,59.80322,12.06502,9.348129,13.22859,206.478808491984,57.69009,11.99612,73,0.2257208,6.771624,167.018688187115,51.9978123864376,11.7147063233255,2021EconCondition
7.24,0.4,639095.9,5101160,60,11,sec35middle,121,210.754047707069,75.3210301446426,23.20691168,204.222352858346,60.36635,37.57619,59.42584,13.21798,9.318449,13.18659,201.779667260995,57.06696,11.95803,73,0.197207,9.5448188,107.521430348584,43.1451951802293,10.6400117330606,2021EconCondition
7.24,0.4,639105.9,5101160,60,12,sec35middle,121,177.127775186342,58.5451198737315,11.05606208,164.477958260985,55.84536,35.35564,54.06829,12.9246,9.111624,12.89391,154.753191561004,50.74482,11.69262,73,0.1956988,9.47182192,84.5771935678713,40.1483447131375,10.4681879883207,2021EconCondition
7.24,0.4,639125.9,5101160,60,14,sec35middle,121,184.239980958351,61.1672871755091,13.55249792,172.020427526615,56.8485,35.81186,55.1305,12.83592,9.049103,12.80543,164.295977629243,52.12406,11.61239,73,0.1936643,9.37335212,102.323505840666,42.8888693177012,10.734514212514,2021EconCondition
7.24,0.4,639135.9,5101160,60,15,sec35middle,121,169.366380026217,68.8639438792846,20.10538208,158.73703317923,54.8386,37.00939,53.33805,12.75788,8.994085,12.72758,153.180990961845,50.63373,11.54179,73,0.1955429,9.46427636,103.39963773232,43.0874423975041,10.6493027911757,2021EconCondition
7.24,0.4,639145.9,5101160,60,16,sec35middle,75,186.744052556439,82.4902116428633,31.78974368,176.52393747323,55.45392,39.14469,55.83309,11.47971,8.894626,12.58683,183.718775466693,54.97689,11.41416,73,0.2317914,6.953742,109.836269500045,43.9838264787292,10.2495509208031,2021EconCondition
7.24,0.4,639155.9,5101160,60,17,sec35middle,121,207.710704545205,78.320291384028,28.54605152,195.112902258087,60.16497,38.55191,58.39527,12.59106,8.876479,12.56115,197.092765668287,56.85715,11.39087,73,0.1920919,9.29724796,105.105521846576,43.2929442115695,10.1428755561069,2021EconCondition
7.24,0.4,639165.9,5101160,60,18,sec35middle,121,217.620236119928,78.9728408564574,29.13007808,205.703142655104,61.52988,38.65864,59.85388,12.57986,8.868588,12.54998,206.564049506012,58.1839,11.38074,73,0.191934,9.2896056,108.159201178948,43.7319538533403,10.1210973216685,2021EconCondition
7.24,0.4,639185.9,5101160,60,20,sec35middle,121,214.963826613305,94.7258490163341,41.31945056,204.464898146757,61.11711,40.88623,59.63573,12.68624,8.943583,12.65611,201.115611384008,57.34173,11.47698,73,0.1908686,9.23804024,123.382372399019,45.7970577573195,10.1769756399462,2021EconCondition
7.24,0.4,639195.9,5101160,60,21,sec35middle,121,217.213462839935,90.3934543554319,37.5909392,204.914398423256,61.40625,40.20485,59.67815,12.7315,8.975486,12.70126,206.718244038373,58.08499,11.51792,73,0.1910909,9.24879956,126.775144841072,46.2563467318403,10.2503456641353,2021EconCondition
7.24,0.4,639205.9,5101160,60,22,sec35middle,121,213.707475929319,108.012689311715,51.8123936,203.113155019683,60.92668,42.8038,59.43218,12.72918,8.973856,12.69895,206.992288428801,58.12482,11.51583,73,0.1910591,9.24726044,206.762857214085,58.1055333426876,11.5311907130765,2021EconCondition
7.24,0.4,639215.9,5101160,60,23,sec35middle,75,213.967215745978,119.056523406964,60.19451264,206.456569520058,59.07732,44.33562,59.8528,11.66769,9.040272,12.79294,209.159303561801,58.35421,11.60106,73,0.2172605,6.517815,209.814781262853,58.9964346008125,12.1100227311157,2021EconCondition
7.24,0.4,639225.9,5101160,60,24,sec35middle,75,222.061705161637,114.384407893144,55.76667968,214.337564646435,60.10841,43.52644,60.88706,11.78092,9.128004,12.91709,217.844670176268,59.46682,11.71364,73,0.2177069,6.531207,217.811420467991,60.0366238144167,12.2354410525036,2021EconCondition
7.24,0.4,639245.9,5101160,60,26,sec35middle,75,211.328563400122,109.143641612839,50.18113568,201.708685191027,58.44813,42.50569,59.08172,12.02843,9.319782,13.18847,207.284836274726,57.82576,11.95975,73,0.2189374,6.568122,139.756726619676,47.6904334197501,10.6443398605832,2021EconCondition
7.24,0.4,639255.9,5101160,60,27,sec35middle,75,210.856591242194,117.543525939095,56.2407737599999,201.367606327154,58.30884,43.61308,59.00869,12.14482,9.409964,13.31609,206.608876785361,57.65653,12.07547,73,0.2189777,6.569331,146.337064501243,48.5042983291667,10.7185181755924,2021EconCondition
7.24,0.4,639265.9,5101160,60,28,sec35middle,75,205.869911801502,126.681467645843,61.10669504,190.455990946949,57.38584,44.50232,57.47346,12.59582,9.759405,13.81058,204.210585065353,57.08081,12.5239,73,0.2188272,6.564816,194.784898473252,56.5776951737917,13.1164115814114,2021EconCondition
7.24,0.4,639275.9,5101160,60,29,sec35middle,75,206.433976151884,127.850140153918,62.00251616,187.430968647701,57.46107,44.66603,57.06037,12.60073,9.763207,13.81596,204.425690905415,57.10808,12.52878,73,0.2190605,6.571815,188.115188781537,57.1449215375321,13.8107591244166,2021EconCondition
7.24,0.4,639015.9,5101160,60,3,sec35middle,73,234.802165442283,125.377501886603,54.57214208,212.474569156927,60.96212,43.30814,60.85332,13.78988,10.745939,15.20663,234.802165442283,60.96212,13.78988,73,0.2148441,6.27344772,209.33712313883,60.868835384698,15.4345919684018,2021EconCondition
7.24,0.4,639355.9,5101160,60,37,sec35middle,75,213.711407031016,124.401794615141,53.35073696,193.366704970836,58.19784,43.08493,58.30623,14.00108,10.848218,15.35137,211.904652766131,57.83742,13.92113,73,0.2204714,6.614142,208.451458926427,58.144505544625,14.4125626734851,2021EconCondition
7.24,0.4,639365.9,5101160,60,38,sec35middle,75,211.679884895828,118.849527918388,49.36498688,192.356265241129,57.91594,42.35654,58.11837,13.92022,10.785561,15.2627,210.983324702184,57.70952,13.84073,73,0.2204335,6.613005,163.533357068711,49.7816965124167,12.3147595917583,2021EconCondition
7.24,0.4,639375.9,5101160,60,39,sec35middle,75,201.509631973262,95.8830773133665,31.44593792,185.766670052655,56.53117,39.08186,57.25871,13.99806,10.845874,15.34805,200.833298263045,56.32534,13.91813,73,0.2204154,6.612462,117.84794620971,43.4626075280937,12.3730190611619,2021EconCondition
7.24,0.4,639025.9,5101160,60,4,sec35middle,74,216.30767653825,106.278612341601,44.10519104,211.070582868356,58.69404,41.39532,60.29785,12.76028,9.914996,14.03076,215.405706308275,58.53009,12.72356,73,0.2143997,6.34623112,202.254789308094,60.8376684266507,15.2211809450866,2021EconCondition
7.24,0.4,639385.9,5101160,60,40,sec35middle,71,174.798775209158,90.0497073683111,28.74260576,157.202677527895,52.6998,38.58783,53.08476,13.31151,10.434284,14.76561,173.344055190936,52.59842,13.38995,73,0.2362872,6.71055648,159.498947268532,51.7082324295167,14.0374912113749,2021EconCondition
7.24,0.4,639395.9,5101160,60,41,sec35middle,73,159.805507216851,78.7147512053659,21.25942688,148.126900602299,50.81704,37.22029,51.74417,13.03188,10.155254,14.37075,159.805507216851,50.81704,13.03188,73,0.2358069,6.88556148,159.543831479237,55.604809631975,15.8593860158784,2021EconCondition
7.24,0.4,639405.9,5101160,60,42,sec35middle,149,164.327066100104,52.6761299800503,2.45489888,127.976618958271,55.88673,33.78379,48.94284,15.31419,9.829986,13.91046,133.475901236218,47.33729,12.61447,73,0.1667368,9.93751328,165.85813730263,56.1288482911397,15.3354735920651,2021EconCondition
7.24,0.4,639425.9,5101160,60,44,sec35middle,141,113.939590511357,3.02862875437913,-36.09468448,81.0857147402406,48.28372,26.73891,42.53865,14.66992,9.704208,13.73247,75.9951259940719,39.50367,12.45307,73,0.1703828,9.60958992,3.02863166055607,26.7389106694271,9.70420765611056,2021EconCondition
7.24,0.4,639435.9,5101160,60,45,sec35middle,141,109.820494432038,-10.7606662172163,-46.69520704,75.8823970972399,47.69256,24.80168,41.8317,14.5566,9.629245,13.6264,69.6368208612399,38.66334,12.35687,73,0.1697879,9.57603756,-10.7606443527678,24.8016829797812,9.62924526037961,2021EconCondition
7.24,0.4,639445.9,5101160,60,46,sec35middle,150,103.816108694617,-6.63707722293006,-43.16199136,74.1983977254471,47.47428,25.44737,41.60773,14.94923,9.559293,13.52741,68.7972395706382,38.58072,12.2671,73,0.1672956,10.037736,1.85060494508301,27.6542921012813,10.4516434223144,2021EconCondition
7.24,0.4,639455.9,5101160,60,47,sec35middle,141,105.448408257106,-10.8503848964561,-46.56070528,77.5359370626187,47.07736,24.82626,42.06201,14.47485,9.575165,13.54987,73.6721661200884,39.2437,12.28747,73,0.1695321,9.56161044,69.1559304556273,40.1256685105524,13.1850955016156,2021EconCondition
7.24,0.4,639465.9,5101160,60,48,sec35middle,150,100.452016904175,-12.4935282667907,-47.92826752,74.8614890768883,47.03108,24.57634,41.6951,15.00152,9.59273,13.57472,71.3578175418103,38.91695,12.31001,73,0.1643514,9.861084,65.2615615670553,39.6052176579691,13.2156026596188,2021EconCondition
7.24,0.4,639035.9,5101160,60,5,sec35middle,121,232.594699451772,92.0991972328073,35.39316512,228.609049829724,63.30378,39.80321,62.709,13.48281,9.505152,13.45079,226.950816375066,60.38266,12.19762,73,0.1965876,9.51483984,219.427670946904,63.3086125483334,14.878093925454,2021EconCondition
7.24,0.4,639485.9,5101160,60,50,sec35middle,150,102.79935716932,-12.8299238615206,-47.1044032,66.6876483740638,47.22682,24.7269,40.62202,14.56676,9.314719,13.18131,63.8070142988399,38.02247,11.95325,73,0.1634437,9.806622,-16.794412588327,24.6715307661771,9.74890115303033,2021EconCondition
7.24,0.4,639495.9,5101160,60,51,sec35middle,141,117.609308282059,7.38393395437623,-31.1001712,85.0436622351041,48.68758,27.65165,43.12545,14.12239,9.342013,13.21993,78.7133594222013,40.06397,11.98827,73,0.1669306,9.41488584,7.38394359105314,27.6516516156917,9.34201274429228,2021EconCondition
7.24,0.4,639505.9,5101160,60,52,sec35middle,141,117.51347733091,25.3039172607636,-16.767088,87.091682705332,48.67316,30.271,43.4076,14.10817,9.332607,13.20662,85.2342925233016,40.96958,11.9762,73,0.1638285,9.2399274,27.8983037965449,31.4240384930604,10.1033213664749,2021EconCondition
7.24,0.4,639515.9,5101160,60,53,sec35middle,141,125.086564931971,32.2116543533529,-11.86215136,92.9278992858789,49.72959,31.16737,44.18114,14.28888,9.452149,13.37578,92.0868479348973,41.84376,12.12961,73,0.1636479,9.22974156,86.4866238390526,40.9300783404271,11.9987283200435,2021EconCondition
7.24,0.4,639525.9,5101160,60,54,sec35middle,141,130.329223613587,35.3056352332025,-9.64057407999999,99.4434818964557,50.45775,31.57336,45.06383,14.36053,9.499543,13.44285,99.815220834526,42.88132,12.19043,73,0.1634348,9.21772272,99.986223375635,42.7915357654771,12.0857190866738,2021EconCondition
